,zipCode,Density,LandArea,Population,Wealthy
37142,94115,29483.0357143,1.12,33021.0,43106.9525756
37144,94110,29756.6523605,2.33,69333.0,27502.0329136
37147,94110,29756.6523605,2.33,69333.0,27502.0329136
37148,94116,16871.8146718,2.59,43698.0,26774.0563184
37151,94124,6895.74036511,4.93,33996.0,13046.1346629
37154,94112,23633.0357143,3.36,79407.0,18441.9432796
37156,94107,14859.7765363,1.79,26599.0,49267.0613557
37157,94102,46531.3432836,0.67,31176.0,15423.1812292
37158,94109,47045.3781513,1.19,55984.0,33224.3382216
37159,94107,14859.7765363,1.79,26599.0,49267.0613557
37160,94117,23176.9230769,1.69,39169.0,38289.6465317
37161,94110,29756.6523605,2.33,69333.0,27502.0329136
37162,94121,13377.5974026,3.08,41203.0,29058.4811543
37164,94132,9044.69453376,3.11,28129.0,19735.4509581
37166,94132,9044.69453376,3.11,28129.0,19735.4509581
37169,94111,10920.5882353,0.34,3713.0,70755.441422
37170,94112,23633.0357143,3.36,79407.0,18441.9432796
37173,94121,13377.5974026,3.08,41203.0,29058.4811543
37174,94112,23633.0357143,3.36,79407.0,18441.9432796
37175,94110,29756.6523605,2.33,69333.0,27502.0329136
37178,94114,21765.034965,1.43,31124.0,55081.8068693
37180,94122,23738.559322,2.36,56023.0,26177.8981311
37182,94103,19977.9411765,1.36,27170.0,23481.6626426
37185,94117,23176.9230769,1.69,39169.0,38289.6465317
37186,94124,6895.74036511,4.93,33996.0,13046.1346629
37192,94112,23633.0357143,3.36,79407.0,18441.9432796
37194,94110,29756.6523605,2.33,69333.0,27502.0329136
37195,94127,10897.740113,1.77,19289.0,43491.6667531
37197,94114,21765.034965,1.43,31124.0,55081.8068693
37198,94127,10897.740113,1.77,19289.0,43491.6667531
37199,94112,23633.0357143,3.36,79407.0,18441.9432796
37200,94124,6895.74036511,4.93,33996.0,13046.1346629
37203,94107,14859.7765363,1.79,26599.0,49267.0613557
37204,94112,23633.0357143,3.36,79407.0,18441.9432796
37208,94109,47045.3781513,1.19,55984.0,33224.3382216
37209,94122,23738.559322,2.36,56023.0,26177.8981311
37211,94133,34522.3684211,0.76,26237.0,28489.6979456
37213,94133,34522.3684211,0.76,26237.0,28489.6979456
37215,94158,7260.60606061,0.66,4792.0,38522.5550918
37216,94124,6895.74036511,4.93,33996.0,13046.1346629
37217,94122,23738.559322,2.36,56023.0,26177.8981311
37218,94109,47045.3781513,1.19,55984.0,33224.3382216
37219,94111,10920.5882353,0.34,3713.0,70755.441422
37221,94123,22635.2941176,1.02,23088.0,71547.6329695
37226,94112,23633.0357143,3.36,79407.0,18441.9432796
37228,94114,21765.034965,1.43,31124.0,55081.8068693
37229,94105,15800.0,0.37,5846.0,88364.2718098
37232,94117,23176.9230769,1.69,39169.0,38289.6465317
37233,94117,23176.9230769,1.69,39169.0,38289.6465317
37234,94123,22635.2941176,1.02,23088.0,71547.6329695
37237,94158,7260.60606061,0.66,4792.0,38522.5550918
37240,94110,29756.6523605,2.33,69333.0,27502.0329136
37241,94114,21765.034965,1.43,31124.0,55081.8068693
37242,94114,21765.034965,1.43,31124.0,55081.8068693
37243,94127,10897.740113,1.77,19289.0,43491.6667531
37244,94122,23738.559322,2.36,56023.0,26177.8981311
37245,94114,21765.034965,1.43,31124.0,55081.8068693
37246,94102,46531.3432836,0.67,31176.0,15423.1812292
37248,94107,14859.7765363,1.79,26599.0,49267.0613557
37249,94134,16999.1666667,2.4,40798.0,16602.7983725
37251,94122,23738.559322,2.36,56023.0,26177.8981311
37252,94110,29756.6523605,2.33,69333.0,27502.0329136
37254,94122,23738.559322,2.36,56023.0,26177.8981311
37259,94124,6895.74036511,4.93,33996.0,13046.1346629
37260,94122,23738.559322,2.36,56023.0,26177.8981311
37261,94122,23738.559322,2.36,56023.0,26177.8981311
37263,94127,10897.740113,1.77,19289.0,43491.6667531
37264,94118,19650.7692308,1.95,38319.0,41202.501083
37266,94124,6895.74036511,4.93,33996.0,13046.1346629
37268,94118,19650.7692308,1.95,38319.0,41202.501083
37269,94107,14859.7765363,1.79,26599.0,49267.0613557
37271,94110,29756.6523605,2.33,69333.0,27502.0329136
37274,94102,46531.3432836,0.67,31176.0,15423.1812292
37275,94114,21765.034965,1.43,31124.0,55081.8068693
37277,94118,19650.7692308,1.95,38319.0,41202.501083
37278,94127,10897.740113,1.77,19289.0,43491.6667531
37279,94112,23633.0357143,3.36,79407.0,18441.9432796
37280,94131,12923.5576923,2.08,26881.0,43765.7415647
37283,94109,47045.3781513,1.19,55984.0,33224.3382216
37286,94110,29756.6523605,2.33,69333.0,27502.0329136
37287,94131,12923.5576923,2.08,26881.0,43765.7415647
37289,94108,50992.5925926,0.27,13768.0,50804.5254939
37291,94108,50992.5925926,0.27,13768.0,50804.5254939
37292,94127,10897.740113,1.77,19289.0,43491.6667531
37293,94123,22635.2941176,1.02,23088.0,71547.6329695
37295,94117,23176.9230769,1.69,39169.0,38289.6465317
37296,94107,14859.7765363,1.79,26599.0,49267.0613557
37297,94103,19977.9411765,1.36,27170.0,23481.6626426
37299,94110,29756.6523605,2.33,69333.0,27502.0329136
37300,94127,10897.740113,1.77,19289.0,43491.6667531
37303,94112,23633.0357143,3.36,79407.0,18441.9432796
37304,94122,23738.559322,2.36,56023.0,26177.8981311
37305,94121,13377.5974026,3.08,41203.0,29058.4811543
37307,94127,10897.740113,1.77,19289.0,43491.6667531
37310,94109,47045.3781513,1.19,55984.0,33224.3382216
37314,94112,23633.0357143,3.36,79407.0,18441.9432796
37316,94121,13377.5974026,3.08,41203.0,29058.4811543
37319,94114,21765.034965,1.43,31124.0,55081.8068693
37321,94133,34522.3684211,0.76,26237.0,28489.6979456
37322,94107,14859.7765363,1.79,26599.0,49267.0613557
37324,94116,16871.8146718,2.59,43698.0,26774.0563184
37326,94117,23176.9230769,1.69,39169.0,38289.6465317
37327,94118,19650.7692308,1.95,38319.0,41202.501083
37329,94117,23176.9230769,1.69,39169.0,38289.6465317
37331,94117,23176.9230769,1.69,39169.0,38289.6465317
37332,94102,46531.3432836,0.67,31176.0,15423.1812292
37334,94110,29756.6523605,2.33,69333.0,27502.0329136
37337,94127,10897.740113,1.77,19289.0,43491.6667531
37339,94116,16871.8146718,2.59,43698.0,26774.0563184
37341,94127,10897.740113,1.77,19289.0,43491.6667531
37344,94112,23633.0357143,3.36,79407.0,18441.9432796
37345,94110,29756.6523605,2.33,69333.0,27502.0329136
37347,94117,23176.9230769,1.69,39169.0,38289.6465317
37348,94117,23176.9230769,1.69,39169.0,38289.6465317
37350,94124,6895.74036511,4.93,33996.0,13046.1346629
37351,94122,23738.559322,2.36,56023.0,26177.8981311
37353,94102,46531.3432836,0.67,31176.0,15423.1812292
37355,94102,46531.3432836,0.67,31176.0,15423.1812292
37358,94114,21765.034965,1.43,31124.0,55081.8068693
37360,94121,13377.5974026,3.08,41203.0,29058.4811543
37361,94112,23633.0357143,3.36,79407.0,18441.9432796
37362,94114,21765.034965,1.43,31124.0,55081.8068693
37364,94103,19977.9411765,1.36,27170.0,23481.6626426
37365,94103,19977.9411765,1.36,27170.0,23481.6626426
37366,94110,29756.6523605,2.33,69333.0,27502.0329136
37367,94109,47045.3781513,1.19,55984.0,33224.3382216
37368,94127,10897.740113,1.77,19289.0,43491.6667531
37370,94116,16871.8146718,2.59,43698.0,26774.0563184
37373,94110,29756.6523605,2.33,69333.0,27502.0329136
37377,94103,19977.9411765,1.36,27170.0,23481.6626426
37378,94117,23176.9230769,1.69,39169.0,38289.6465317
37379,94118,19650.7692308,1.95,38319.0,41202.501083
37381,94121,13377.5974026,3.08,41203.0,29058.4811543
37382,94102,46531.3432836,0.67,31176.0,15423.1812292
37383,94114,21765.034965,1.43,31124.0,55081.8068693
37389,94121,13377.5974026,3.08,41203.0,29058.4811543
37390,94127,10897.740113,1.77,19289.0,43491.6667531
37395,94123,22635.2941176,1.02,23088.0,71547.6329695
37397,94131,12923.5576923,2.08,26881.0,43765.7415647
37399,94115,29483.0357143,1.12,33021.0,43106.9525756
37400,94121,13377.5974026,3.08,41203.0,29058.4811543
37403,94117,23176.9230769,1.69,39169.0,38289.6465317
37405,94131,12923.5576923,2.08,26881.0,43765.7415647
37406,94102,46531.3432836,0.67,31176.0,15423.1812292
37411,94118,19650.7692308,1.95,38319.0,41202.501083
37412,94107,14859.7765363,1.79,26599.0,49267.0613557
37414,94127,10897.740113,1.77,19289.0,43491.6667531
37415,94115,29483.0357143,1.12,33021.0,43106.9525756
37420,94112,23633.0357143,3.36,79407.0,18441.9432796
37421,94115,29483.0357143,1.12,33021.0,43106.9525756
37423,94116,16871.8146718,2.59,43698.0,26774.0563184
37424,94118,19650.7692308,1.95,38319.0,41202.501083
37425,94103,19977.9411765,1.36,27170.0,23481.6626426
37430,94131,12923.5576923,2.08,26881.0,43765.7415647
37433,94110,29756.6523605,2.33,69333.0,27502.0329136
37436,94118,19650.7692308,1.95,38319.0,41202.501083
37437,94102,46531.3432836,0.67,31176.0,15423.1812292
37438,94104,5075.0,0.08,406.0,282913.581281
37440,94104,5075.0,0.08,406.0,282913.581281
37441,94127,10897.740113,1.77,19289.0,43491.6667531
37442,94102,46531.3432836,0.67,31176.0,15423.1812292
37443,94107,14859.7765363,1.79,26599.0,49267.0613557
37444,94127,10897.740113,1.77,19289.0,43491.6667531
37445,94118,19650.7692308,1.95,38319.0,41202.501083
37446,94124,6895.74036511,4.93,33996.0,13046.1346629
37447,94103,19977.9411765,1.36,27170.0,23481.6626426
37448,94134,16999.1666667,2.4,40798.0,16602.7983725
37449,94124,6895.74036511,4.93,33996.0,13046.1346629
37450,94112,23633.0357143,3.36,79407.0,18441.9432796
37452,94118,19650.7692308,1.95,38319.0,41202.501083
37453,94105,15800.0,0.37,5846.0,88364.2718098
37454,94117,23176.9230769,1.69,39169.0,38289.6465317
37455,94127,10897.740113,1.77,19289.0,43491.6667531
37457,94158,7260.60606061,0.66,4792.0,38522.5550918
37458,94109,47045.3781513,1.19,55984.0,33224.3382216
37459,94110,29756.6523605,2.33,69333.0,27502.0329136
37460,94133,34522.3684211,0.76,26237.0,28489.6979456
37461,94110,29756.6523605,2.33,69333.0,27502.0329136
37462,94112,23633.0357143,3.36,79407.0,18441.9432796
37463,94103,19977.9411765,1.36,27170.0,23481.6626426
37464,94127,10897.740113,1.77,19289.0,43491.6667531
37465,94122,23738.559322,2.36,56023.0,26177.8981311
37467,94114,21765.034965,1.43,31124.0,55081.8068693
37470,94102,46531.3432836,0.67,31176.0,15423.1812292
37471,94110,29756.6523605,2.33,69333.0,27502.0329136
37472,94117,23176.9230769,1.69,39169.0,38289.6465317
37474,94102,46531.3432836,0.67,31176.0,15423.1812292
37475,94118,19650.7692308,1.95,38319.0,41202.501083
37480,94117,23176.9230769,1.69,39169.0,38289.6465317
37481,94121,13377.5974026,3.08,41203.0,29058.4811543
37483,94110,29756.6523605,2.33,69333.0,27502.0329136
37485,94123,22635.2941176,1.02,23088.0,71547.6329695
37486,94114,21765.034965,1.43,31124.0,55081.8068693
37487,94114,21765.034965,1.43,31124.0,55081.8068693
37491,94102,46531.3432836,0.67,31176.0,15423.1812292
37492,94102,46531.3432836,0.67,31176.0,15423.1812292
37494,94110,29756.6523605,2.33,69333.0,27502.0329136
37495,94117,23176.9230769,1.69,39169.0,38289.6465317
37497,94127,10897.740113,1.77,19289.0,43491.6667531
37500,94103,19977.9411765,1.36,27170.0,23481.6626426
37501,94131,12923.5576923,2.08,26881.0,43765.7415647
37504,94107,14859.7765363,1.79,26599.0,49267.0613557
37507,94133,34522.3684211,0.76,26237.0,28489.6979456
37508,94103,19977.9411765,1.36,27170.0,23481.6626426
37509,94112,23633.0357143,3.36,79407.0,18441.9432796
37513,94109,47045.3781513,1.19,55984.0,33224.3382216
37515,94107,14859.7765363,1.79,26599.0,49267.0613557
37518,94114,21765.034965,1.43,31124.0,55081.8068693
37519,94117,23176.9230769,1.69,39169.0,38289.6465317
37520,94133,34522.3684211,0.76,26237.0,28489.6979456
37521,94110,29756.6523605,2.33,69333.0,27502.0329136
37522,94114,21765.034965,1.43,31124.0,55081.8068693
37524,94118,19650.7692308,1.95,38319.0,41202.501083
37526,94102,46531.3432836,0.67,31176.0,15423.1812292
37528,94121,13377.5974026,3.08,41203.0,29058.4811543
37532,94112,23633.0357143,3.36,79407.0,18441.9432796
37533,94112,23633.0357143,3.36,79407.0,18441.9432796
37534,94115,29483.0357143,1.12,33021.0,43106.9525756
37536,94124,6895.74036511,4.93,33996.0,13046.1346629
37538,94103,19977.9411765,1.36,27170.0,23481.6626426
37539,94108,50992.5925926,0.27,13768.0,50804.5254939
37540,94112,23633.0357143,3.36,79407.0,18441.9432796
37542,94114,21765.034965,1.43,31124.0,55081.8068693
37545,94110,29756.6523605,2.33,69333.0,27502.0329136
37547,94127,10897.740113,1.77,19289.0,43491.6667531
37552,94110,29756.6523605,2.33,69333.0,27502.0329136
37553,94102,46531.3432836,0.67,31176.0,15423.1812292
37555,94122,23738.559322,2.36,56023.0,26177.8981311
37557,94108,50992.5925926,0.27,13768.0,50804.5254939
37558,94109,47045.3781513,1.19,55984.0,33224.3382216
37561,94118,19650.7692308,1.95,38319.0,41202.501083
37566,94122,23738.559322,2.36,56023.0,26177.8981311
37569,94132,9044.69453376,3.11,28129.0,19735.4509581
37571,94121,13377.5974026,3.08,41203.0,29058.4811543
37572,94122,23738.559322,2.36,56023.0,26177.8981311
37577,94118,19650.7692308,1.95,38319.0,41202.501083
37578,94134,16999.1666667,2.4,40798.0,16602.7983725
37579,94102,46531.3432836,0.67,31176.0,15423.1812292
37580,94112,23633.0357143,3.36,79407.0,18441.9432796
37581,94121,13377.5974026,3.08,41203.0,29058.4811543
37583,94102,46531.3432836,0.67,31176.0,15423.1812292
37584,94103,19977.9411765,1.36,27170.0,23481.6626426
37585,94131,12923.5576923,2.08,26881.0,43765.7415647
37590,94114,21765.034965,1.43,31124.0,55081.8068693
37591,94114,21765.034965,1.43,31124.0,55081.8068693
37592,94109,47045.3781513,1.19,55984.0,33224.3382216
37593,94112,23633.0357143,3.36,79407.0,18441.9432796
37594,94118,19650.7692308,1.95,38319.0,41202.501083
37596,94102,46531.3432836,0.67,31176.0,15423.1812292
37599,94107,14859.7765363,1.79,26599.0,49267.0613557
37600,94110,29756.6523605,2.33,69333.0,27502.0329136
37602,94118,19650.7692308,1.95,38319.0,41202.501083
37603,94108,50992.5925926,0.27,13768.0,50804.5254939
37604,94122,23738.559322,2.36,56023.0,26177.8981311
37608,94110,29756.6523605,2.33,69333.0,27502.0329136
37610,94110,29756.6523605,2.33,69333.0,27502.0329136
37611,94110,29756.6523605,2.33,69333.0,27502.0329136
37612,94115,29483.0357143,1.12,33021.0,43106.9525756
37613,94115,29483.0357143,1.12,33021.0,43106.9525756
37614,94110,29756.6523605,2.33,69333.0,27502.0329136
37615,94131,12923.5576923,2.08,26881.0,43765.7415647
37620,94124,6895.74036511,4.93,33996.0,13046.1346629
37623,94107,14859.7765363,1.79,26599.0,49267.0613557
37624,94134,16999.1666667,2.4,40798.0,16602.7983725
37629,94114,21765.034965,1.43,31124.0,55081.8068693
37630,94105,15800.0,0.37,5846.0,88364.2718098
37631,94116,16871.8146718,2.59,43698.0,26774.0563184
37633,94110,29756.6523605,2.33,69333.0,27502.0329136
37634,94112,23633.0357143,3.36,79407.0,18441.9432796
37638,94110,29756.6523605,2.33,69333.0,27502.0329136
37641,94109,47045.3781513,1.19,55984.0,33224.3382216
37644,94114,21765.034965,1.43,31124.0,55081.8068693
37645,94122,23738.559322,2.36,56023.0,26177.8981311
37646,94122,23738.559322,2.36,56023.0,26177.8981311
37648,94133,34522.3684211,0.76,26237.0,28489.6979456
37649,94108,50992.5925926,0.27,13768.0,50804.5254939
37651,94110,29756.6523605,2.33,69333.0,27502.0329136
37652,94122,23738.559322,2.36,56023.0,26177.8981311
37654,94122,23738.559322,2.36,56023.0,26177.8981311
37655,94114,21765.034965,1.43,31124.0,55081.8068693
37658,94110,29756.6523605,2.33,69333.0,27502.0329136
37659,94112,23633.0357143,3.36,79407.0,18441.9432796
37660,94115,29483.0357143,1.12,33021.0,43106.9525756
37661,94112,23633.0357143,3.36,79407.0,18441.9432796
37663,94112,23633.0357143,3.36,79407.0,18441.9432796
37666,94103,19977.9411765,1.36,27170.0,23481.6626426
37668,94124,6895.74036511,4.93,33996.0,13046.1346629
37669,94131,12923.5576923,2.08,26881.0,43765.7415647
37670,94123,22635.2941176,1.02,23088.0,71547.6329695
37671,94114,21765.034965,1.43,31124.0,55081.8068693
37672,94117,23176.9230769,1.69,39169.0,38289.6465317
37673,94124,6895.74036511,4.93,33996.0,13046.1346629
37675,94102,46531.3432836,0.67,31176.0,15423.1812292
37678,94127,10897.740113,1.77,19289.0,43491.6667531
37679,94131,12923.5576923,2.08,26881.0,43765.7415647
37681,94107,14859.7765363,1.79,26599.0,49267.0613557
37685,94129,1383.91304348,2.3,3183.0,54101.3147974
37686,94110,29756.6523605,2.33,69333.0,27502.0329136
37691,94110,29756.6523605,2.33,69333.0,27502.0329136
37694,94133,34522.3684211,0.76,26237.0,28489.6979456
37696,94122,23738.559322,2.36,56023.0,26177.8981311
37697,94117,23176.9230769,1.69,39169.0,38289.6465317
37702,94110,29756.6523605,2.33,69333.0,27502.0329136
37704,94110,29756.6523605,2.33,69333.0,27502.0329136
37705,94107,14859.7765363,1.79,26599.0,49267.0613557
37706,94122,23738.559322,2.36,56023.0,26177.8981311
37707,94122,23738.559322,2.36,56023.0,26177.8981311
37708,94124,6895.74036511,4.93,33996.0,13046.1346629
37711,94127,10897.740113,1.77,19289.0,43491.6667531
37712,94134,16999.1666667,2.4,40798.0,16602.7983725
37715,94103,19977.9411765,1.36,27170.0,23481.6626426
37717,94124,6895.74036511,4.93,33996.0,13046.1346629
37718,94108,50992.5925926,0.27,13768.0,50804.5254939
37719,94109,47045.3781513,1.19,55984.0,33224.3382216
37720,94109,47045.3781513,1.19,55984.0,33224.3382216
37721,94122,23738.559322,2.36,56023.0,26177.8981311
37722,94134,16999.1666667,2.4,40798.0,16602.7983725
37723,94112,23633.0357143,3.36,79407.0,18441.9432796
37725,94107,14859.7765363,1.79,26599.0,49267.0613557
37726,94121,13377.5974026,3.08,41203.0,29058.4811543
37727,94117,23176.9230769,1.69,39169.0,38289.6465317
37728,94133,34522.3684211,0.76,26237.0,28489.6979456
37730,94114,21765.034965,1.43,31124.0,55081.8068693
37732,94112,23633.0357143,3.36,79407.0,18441.9432796
37735,94127,10897.740113,1.77,19289.0,43491.6667531
37739,94123,22635.2941176,1.02,23088.0,71547.6329695
37740,94122,23738.559322,2.36,56023.0,26177.8981311
37744,94103,19977.9411765,1.36,27170.0,23481.6626426
37745,94109,47045.3781513,1.19,55984.0,33224.3382216
37747,94110,29756.6523605,2.33,69333.0,27502.0329136
37748,94110,29756.6523605,2.33,69333.0,27502.0329136
37749,94110,29756.6523605,2.33,69333.0,27502.0329136
37750,94121,13377.5974026,3.08,41203.0,29058.4811543
37752,94116,16871.8146718,2.59,43698.0,26774.0563184
37755,94112,23633.0357143,3.36,79407.0,18441.9432796
37756,94110,29756.6523605,2.33,69333.0,27502.0329136
37758,94133,34522.3684211,0.76,26237.0,28489.6979456
37760,94123,22635.2941176,1.02,23088.0,71547.6329695
37761,94122,23738.559322,2.36,56023.0,26177.8981311
37765,94121,13377.5974026,3.08,41203.0,29058.4811543
37766,94102,46531.3432836,0.67,31176.0,15423.1812292
37767,94158,7260.60606061,0.66,4792.0,38522.5550918
37770,94123,22635.2941176,1.02,23088.0,71547.6329695
37771,94117,23176.9230769,1.69,39169.0,38289.6465317
37773,94103,19977.9411765,1.36,27170.0,23481.6626426
37776,94127,10897.740113,1.77,19289.0,43491.6667531
37777,94110,29756.6523605,2.33,69333.0,27502.0329136
37782,94114,21765.034965,1.43,31124.0,55081.8068693
37785,94109,47045.3781513,1.19,55984.0,33224.3382216
37787,94112,23633.0357143,3.36,79407.0,18441.9432796
37788,94134,16999.1666667,2.4,40798.0,16602.7983725
37789,94122,23738.559322,2.36,56023.0,26177.8981311
37794,94127,10897.740113,1.77,19289.0,43491.6667531
37795,94115,29483.0357143,1.12,33021.0,43106.9525756
37796,94112,23633.0357143,3.36,79407.0,18441.9432796
37797,94121,13377.5974026,3.08,41203.0,29058.4811543
37799,94102,46531.3432836,0.67,31176.0,15423.1812292
37801,94127,10897.740113,1.77,19289.0,43491.6667531
37806,94114,21765.034965,1.43,31124.0,55081.8068693
37809,94132,9044.69453376,3.11,28129.0,19735.4509581
37810,94122,23738.559322,2.36,56023.0,26177.8981311
37811,94158,7260.60606061,0.66,4792.0,38522.5550918
37812,94102,46531.3432836,0.67,31176.0,15423.1812292
37813,94121,13377.5974026,3.08,41203.0,29058.4811543
37816,94111,10920.5882353,0.34,3713.0,70755.441422
37818,94158,7260.60606061,0.66,4792.0,38522.5550918
37819,94114,21765.034965,1.43,31124.0,55081.8068693
37821,94134,16999.1666667,2.4,40798.0,16602.7983725
37824,94103,19977.9411765,1.36,27170.0,23481.6626426
37825,94124,6895.74036511,4.93,33996.0,13046.1346629
